Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
4610,41,0.0,12.59,12.43,0.0,0
4620,46,0.0,12.74,12.52,0.0,0
4630,43,0.0,12.24,12.42,0.0,0
4640,43,0.0,12.07,12.31,0.0,0
4650,40,0.0,12.72,12.46,0.0,0
4660,39,0.0,12.44,12.52,0.0,0
4670,40,0.0,11.92,12.26,0.0,0
4680,42,0.0,12.54,12.42,0.0,0
4690,41,0.0,12.03,12.33,0.0,0
4700,43,0.0,12.01,12.33,0.0,0
4710,43,0.0,12.63,12.36,0.0,0
4720,45,0.0,12.73,12.2,0.0,0
4730,46,0.0,11.74,12.05,0.0,0
4740,47,0.0,12.64,12.62,0.0,0
4750,44,0.0,12.77,12.29,0.0,0
4760,42,0.0,12.52,12.45,0.0,0
4770,44,0.0,12.24,12.57,0.0,0
4780,43,0.0,12.09,12.05,0.0,0
4790,44,0.0,12.61,12.24,0.0,0
4800,43,0.0,12.1,12.53,0.0,0
4810,43,0.0,12.33,12.39,0.0,0
4820,41,0.0,12.46,12.24,0.0,0
4830,39,0.0,12.0,12.32,0.0,0
4840,38,0.0,12.72,12.58,0.0,0
4850,42,0.0,12.11,12.17,0.0,0
4860,44,0.0,12.07,12.38,0.0,0
4870,42,0.0,12.17,12.58,0.0,0
4880,43,0.0,12.0,12.33,0.0,0
4890,40,0.0,12.41,12.37,0.0,0
4900,42,0.0,11.88,11.93,0.0,0
4910,41,0.0,12.41,12.33,0.0,0
4920,42,0.0,12.14,12.21,0.0,0
4930,43,0.0,11.84,12.29,0.0,0
4940,38,0.0,12.12,12.24,0.0,0
4950,35,0.0,12.06,12.42,0.0,0
4960,33,0.0,12.25,12.31,0.0,0
4970,35,0.0,11.93,12.35,0.0,0
4980,32,0.0,11.23,12.04,0.0,0
4990,32,0.0,12.08,12.35,0.0,0
5000,31,0.0,11.51,12.31,0.0,0
5010,31,0.0,12.45,12.43,0.0,0
5020,32,0.0,11.81,12.13,0.0,0
5030,35,0.0,11.91,12.34,0.0,0
5040,35,0.0,12.41,12.53,0.0,0
5050,36,0.0,12.3,12.28,0.0,0
5060,36,0.0,11.26,11.83,0.0,0
5070,38,0.0,12.04,12.5,0.0,0
5080,40,0.0,12.22,12.4,0.0,0
5090,41,0.0,12.47,12.12,0.0,0
5100,41,0.0,12.29,12.49,0.0,0
5110,43,0.0,12.32,12.46,0.0,0
5120,40,0.0,12.41,12.34,0.0,0
5130,38,0.0,12.09,12.2,0.0,0
5140,39,0.0,12.79,12.49,0.0,0
5150,40,0.0,12.95,12.42,0.0,0
5160,40,0.0,12.28,12.4,0.0,0
5170,36,0.0,12.04,12.23,0.0,0
5180,32,0.0,11.83,12.37,0.0,0
5190,29,0.0,12.41,12.44,0.0,0
5200,32,0.0,12.57,12.31,0.0,0
5210,34,0.0,12.21,12.34,0.0,0
5220,33,0.0,12.65,12.44,0.0,0
5230,35,0.0,11.24,11.91,0.0,0
5240,35,0.0,12.19,12.48,0.0,0
5250,40,0.0,12.05,12.54,0.0,0
5260,41,0.0,12.24,12.32,0.0,0
5270,40,0.0,12.26,12.27,0.0,0
5280,35,0.0,12.17,12.23,0.0,0
5290,32,0.0,12.16,12.32,0.0,0
5300,35,0.0,11.32,12.07,0.0,0
5310,33,0.0,12.26,12.01,0.0,0
5320,33,0.0,12.67,12.34,0.0,0
5330,33,0.0,12.19,12.03,0.0,0
5340,30,0.0,12.24,11.94,0.0,0
5350,32,0.0,11.99,12.24,0.0,0
5360,36,0.0,11.71,11.98,0.0,0
5370,34,0.0,11.86,12.06,0.0,0
5380,32,0.0,11.72,12.0,0.0,0
5390,33,0.0,11.26,11.86,0.0,0
5400,29,0.0,12.54,11.96,0.0,0
5410,28,0.0,12.28,11.91,0.0,0
5420,30,0.0,11.76,11.9,0.0,0
5430,29,0.0,12.41,12.24,0.0,0
5440,30,0.0,12.18,11.91,0.0,0
5450,38,0.0,12.18,12.31,0.0,0
5460,38,0.0,12.61,11.93,0.0,0
5470,39,0.0,12.72,12.14,0.0,0
5480,37,0.0,12.06,12.05,0.0,0
5490,40,0.0,11.73,11.83,0.0,0
5500,39,0.0,12.51,11.93,0.0,0
5510,41,0.0,12.3,12.13,0.0,0
5520,43,0.0,12.53,12.05,0.0,0
5530,39,0.0,12.5,12.03,0.0,0
5540,37,0.0,13.05,12.35,0.0,0
5550,38,0.0,12.61,12.28,0.0,0
5560,36,0.0,12.32,12.05,0.0,0
5570,34,0.0,12.57,12.29,0.0,0
5580,37,0.0,12.14,12.25,0.0,0
5590,38,0.0,11.99,12.25,0.0,0
5600,36,0.0,12.52,12.11,0.0,0
5610,35,0.0,11.66,12.21,0.0,0
5620,34,0.0,12.26,12.35,0.0,0
5630,31,0.0,12.34,12.21,0.0,0
5640,33,0.0,12.13,12.32,0.0,0
5650,35,0.0,11.68,12.05,0.0,0
5660,33,0.0,12.19,12.24,0.0,0
5670,32,0.0,11.59,12.07,0.0,0
5680,34,0.0,11.65,11.98,0.0,0
5690,36,0.0,11.56,12.04,0.0,0
